brand,model,trim,year,body_type,fuel_type,transmission,engine_size,seat_count,drivetrain,price,mileage,origin,color,city,posted_date,source,url
FORD,FOCUS,,2013,,Xăng,Tự động,,5,,185000000,150000,Trong nước,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132657881.htm
VINFAST,VF6,,2026,SUV,Điện,Tự động,,5,,100000000,20,Trong nước,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/132710951.htm
TOYOTA,VIOS,G,2008,,Xăng,Tự động,0.11,,FWD,219000000,115000,,,Bình Dương,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-dau-mot-binh-duong/132710922.htm
HYUNDAI,SANTA FE,2.2 Dầu Cao Cấp,2024,SUV,Dầu,Tự động,0.2,7,AWD,1288000000,19000,,,Thái Nguyên,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thai-nguyen-thai-nguyen/130513545.htm
VINFAST,VF5 PLUS,,2024,,Điện,Tự động,,,,380000000,92498,,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-11-tp-ho-chi-minh/132710684.htm
FORD,EVEREST,,2018,,Dầu,Tự động,,,,710000000,500000,Nhập khẩu,,Bình Dương,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-di-an-binh-duong/132710584.htm
SMART,FORTWO,,2008,Hatchback,Xăng,Tự động,,2,,450000000,,Nhập khẩu,,Tp Hồ Chí Minh,14-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/131017475.htm
VINFAST,VF6,Plus,2024,SUV,Điện,Tự động,,5,,608000000,38000,Trong nước,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132710512.htm
MERCEDES BENZ,GLK CLASS,250 4MATIC,2014,SUV,Xăng,Tự động,0.21,5,AWD,475000000,98000,Trong nước,,Hà Nội,14-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/129563384.htm
PEUGEOT,3008,GT,2022,SUV,Xăng,Tự động,,,,710000000,72000,,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/132710400.htm
TOYOTA,VIOS,1.5G CVT,2019,,Xăng,Tự động,,,,358000000,92000,,,Đồng Nai,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-long-thanh-dong-nai/132710392.htm
PORSCHE,PANAMERA,3.0 V6,2018,Sedan,Xăng,Tự động,,4,,2749000000,53000,,,Tp Hồ Chí Minh,22-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/130950990.htm
TOYOTA,FORTUNER,,2020,,Dầu,Tự động,,7,,755000000,59000,,,Thái Nguyên,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thai-nguyen-thai-nguyen/132710159.htm
VINFAST,VF3,Thuê pin,2024,SUV,Điện,Tự động,,4,RWD,199000000,22000,Trong nước,,Hà Nội,23-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/132520193.htm
TOYOTA,FORTUNER,2.4L 4x2 AT,2022,SUV,Dầu,Tự động,,7,,868000000,87000,Trong nước,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132710018.htm
MITSUBISHI,XPANDER,,2019,,Xăng,Tự động,,7,,380000000,14300,Nhập khẩu,,Hà Nội,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/132709976.htm
HYUNDAI,TUCSON,,2021,,Xăng,Tự động,,5,,190000000,44000,,,Thái Nguyên,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thai-nguyen-thai-nguyen/132709960.htm
HYUNDAI,ELANTRA,,2024,Sedan,Xăng,Tự động,,4,,579000000,,Nhập khẩu,,Bình Định,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-qui-nhon-binh-dinh/132709918.htm
MITSUBISHI,XPANDER,,2022,MPV,Xăng,Tự động,,7,,460000000,100000,Trong nước,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/132608831.htm
DAIHATSU,CITIVAN,,2004,SUV,Xăng,Số sàn,,7,,51000000,200,Nhập khẩu,,Cần Thơ,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-o-mon-can-tho/132709818.htm
FORD,RANGER,,2017,Bán tải,Dầu,Tự động,,5,,496000000,150000,,,Tiền Giang,30-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-my-tho-tien-giang/132659051.htm
VINFAST,LUX A2.0,,2020,Sedan,Xăng,Tự động,,,,465000000,58000,,,Thái Nguyên,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thai-nguyen-thai-nguyen/132709496.htm
TOYOTA,VIOS,1.5G,2019,,Xăng,Tự động,,,,330000000,150000,,,Hải Phòng,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-an-duong-hai-phong/132709323.htm
FORD,EVEREST,2.5L 4x2 AT,2009,,Hybrid,Tự động,,,,240000000,105185,,,Đắk Lắk,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/132709196.htm
BMW,3 SERIES,,2023,,Xăng,Tự động,,,,1199000000,33477,,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/132709194.htm
FORD,ESCAPE,XLT 3.0 AT 4X4,2006,SUV,Xăng,Tự động,0.2,5,4WD,90000000,180000,Trong nước,,Đà Nẵng,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-son-tra-da-nang/132709135.htm
MERCEDES BENZ,ML CLASS,,2006,SUV,Xăng,Tự động,,,,300000000,140000,Nhập khẩu,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/132708840.htm
MG,MG5,,2024,Sedan,Xăng,Tự động,,5,,430000000,21360,Nhập khẩu,,Quảng Ngãi,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thi-xa-duc-pho-quang-ngai/132708800.htm
TOYOTA,VELOZ CROSS,Cross Top 1.5 CVT,2024,,Xăng,Tự động,,,,540000000,70000,,,Đắk Lắk,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-buon-don-dak-lak/132708785.htm
TOYOTA,COROLLA ALTIS,,2011,,Xăng,Tự động,,,,300000000,125000,,,Hà Nội,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thi-xa-son-tay-ha-noi/132708740.htm
VINFAST,VF9,,2026,,Điện,Tự động,,7,,1229000000,,Trong nước,,Tp Hồ Chí Minh,14-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/131562657.htm
HYUNDAI,VENUE,,2024,SUV,Xăng,Tự động,,5,,466000000,33000,Trong nước,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/131133398.htm
HYUNDAI,GRAND I10,,2017,,Xăng,Tự động,,5,,275000000,64188,Ấn Độ,,Đồng Nai,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/132038744.htm
CHEVROLET,SPARK,,2013,,Xăng,Tự động,,,,145000000,90000,,,Bà Rịa - Vũng Tàu,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-vung-tau-ba-ria-vung-tau/132618821.htm
TOYOTA,COROLLA ALTIS,,2004,,Xăng,Số sàn,,5,,110000000,150000,Trong nước,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/132708481.htm
HYUNDAI,GETZ,1.1 MT,2009,Hatchback,Xăng,Số sàn,66,5,FWD,79000000,280000,Nhập khẩu,,Hà Nội,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thi-xa-son-tay-ha-noi/132708415.htm
KIA,SORENTO,,2014,,Dầu,Số sàn,,7,,300000000,200000,,,Nghệ An,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-tan-ky-nghe-an/132708408.htm
MERCEDES BENZ,E CLASS,E200,2009,Sedan,Xăng,Tự động,,5,,1111111111,100000,Nhập khẩu,,Hà Nội,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-dong-anh-ha-noi/132701781.htm
KIA,MORNING,SLX 1.0 MT,2010,Hatchback,Xăng,Tự động,,5,,140000000,120000,Nhập khẩu,,Hà Nội,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/132708270.htm
HAVAL,H6,HEV,2023,SUV,Hybrid,Tự động,0.24,5,FWD,685000000,48000,,,Nam Định,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-nam-dinh-nam-dinh/132708237.htm
SUZUKI,JIMNY,,2024,,Xăng,Tự động,,4,,609000000,,Nhập khẩu,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/132311071.htm
PEUGEOT,3008,GT,2022,,Xăng,Tự động,,,,779000000,43000,,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/132708202.htm
KIA,CARENS,1.5G Luxury,2024,SUV,Xăng,Tự động,,7,,559000000,42000,,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/131552911.htm
KIA,SELTOS,1.4 DCT Luxury,2021,SUV,Xăng,Tự động,,5,,519000000,48000,Trong nước,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/127923502.htm
KIA,SELTOS,Premium 1.4 AT,2022,SUV,Xăng,Tự động,,5,,579000000,53000,Trong nước,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/130532157.htm
FORD,ECOSPORT,Titanium 1.5L AT,2021,SUV,Xăng,Tự động,,2,,399000000,51000,Trong nước,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/130525946.htm
HYUNDAI,CUSTIN,2.0 Cao cấp,2023,MPV,Xăng,Tự động,0.24,7,FWD,770000000,520000,Trong nước,,Hà Nội,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/132683055.htm
MITSUBISHI,OUTLANDER,2.0 CVT Premium,2020,SUV,Xăng,Tự động,,5,,609000000,59000,Trong nước,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/130524829.htm
MAZDA,CX 8,Premium,2022,SUV,Xăng,Tự động,,9,,809000000,56000,,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/131553437.htm
MITSUBISHI,TRITON,Athlete 4x4 AT Mivec,2021,Bán tải,Dầu,Tự động,,,,598000000,82000,Nhập khẩu,,Tp Hồ Chí Minh,01-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/132689947.htm
VINFAST,FADIL,1.4 AT,2021,Hatchback,Xăng,Tự động,,,,295000000,34000,Trong nước,,Quảng Nam,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-phu-ninh-quang-nam/132708027.htm
SUZUKI,XL 7,,2026,SUV,Hybrid,Tự động,,7,,559000000,,Nhập khẩu,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/132201895.htm
VINFAST,VF5,,2024,,Điện,Tự động,,,,330000000,13000,,,Hà Nội,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-thach-that-ha-noi/132707609.htm
HYUNDAI,SANTA FE,2.5 Xăng Cao Cấp,2022,SUV,Xăng,Tự động,0.18,7,AWD,965000000,50000,Trong nước,,Hà Nội,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/132688627.htm
HYUNDAI,GRAND I10,1.2 AT,2017,,Xăng,Tự động,86,5,FWD,275000000,89000,,,Lâm Đồng,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-bao-lam-lam-dong/132525288.htm
CHERY,JAECOO 7,,2026,SUV,Hybrid,Tự động,,5,,879000000,,Nhập khẩu,,Tp Hồ Chí Minh,14-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/125001417.htm
MITSUBISHI,TRITON,Athlete 4WD AT,2025,Bán tải,Dầu,Tự động,,5,,810000000,806,Nhập khẩu,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/132690152.htm
HONDA,HR-V,HR-V L,2019,SUV,Xăng,Tự động,0.14,5,FWD,525000000,68000,Nhập khẩu,,Cần Thơ,14-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cai-rang-can-tho/132410182.htm
MASERATI,LEVANTE,Quattroporte GTS,2017,SUV,Xăng,Tự động,0.43,7,AWD,1650000000,82000,Nhập khẩu,,Tp Hồ Chí Minh,14-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/132211970.htm
MITSUBISHI,OUTLANDER,2.0 CVT Premium,2021,SUV,Xăng,Tự động,,7,,632000000,96000,,,Hà Nội,01-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-thuong-tin-ha-noi/131457076.htm
KIA,CERATO,,2007,,Xăng,Số sàn,,5,,62000000,120000,Nhập khẩu,,Đà Nẵng,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-son-tra-da-nang/132707490.htm
MERCEDES BENZ,SPRINTER,,2008,,Dầu,Số sàn,,6,,110000000,100000,Nhập khẩu,,Tp Hồ Chí Minh,29-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/132642689.htm
KIA,SOLUTO,MT Deluxe,2020,Sedan,Xăng,Số sàn,,5,,269000000,79000,Trong nước,,Đồng Nai,23-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-tan-phu-dong-nai/132530555.htm
TOYOTA,INNOVA,G,2008,MPV,Xăng,Số sàn,0.13,8,RWD,148000000,180000,Trong nước,,Đà Nẵng,20-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-ngu-hanh-son-da-nang/132474214.htm
MERCEDES BENZ,C CLASS,C300 AMG,2020,,Xăng,Tự động,,,,1039000000,46000,,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/132707415.htm
TOYOTA,AVANZA PREMIO,MT,2022,,Xăng,Số sàn,,7,,445000000,79000,,,Cần Thơ,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cai-rang-can-tho/132707372.htm
KIA,CERATO,2.0 AT Premium,2019,Sedan,Xăng,Tự động,0.16,5,FWD,400000000,50000,,,Đắk Lắk,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/132575693.htm
KIA,SOLUTO,1.4 AT Deluxe,2022,Sedan,Xăng,Tự động,,5,,350000000,25000,Trong nước,,Cần Thơ,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cai-rang-can-tho/132707314.htm
TOYOTA,RAIZE,,2022,,Xăng,Tự động,,5,,420000000,41000,,,Bình Dương,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/132643717.htm
TOYOTA,COROLLA ALTIS,1.8G,2022,,Xăng,Tự động,,5,,625000000,37000,Nhập khẩu,,Cần Thơ,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cai-rang-can-tho/132707288.htm
KIA,CARNIVAL,2.2D Luxury 7 chỗ,2022,MPV,Dầu,Tự động,,7,,980000000,50000,Trong nước,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/111730358.htm
TOYOTA,FORTUNER,2.7V 4x2 AT,2020,SUV,Xăng,Tự động,,7,,740000000,88000,Nhập khẩu,,Tp Hồ Chí Minh,15-03-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/128943336.htm
KIA,SELTOS,,2021,Sedan,Xăng,Tự động,,5,,485000000,60000,Trong nước,,Đồng Nai,14-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-tan-phu-dong-nai/130772518.htm
FORD,EVEREST,Ambiente 2.0 4x2 MT,2018,SUV,Dầu,Số sàn,,7,,589000000,91000,,,Đồng Nai,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-tan-phu-dong-nai/130481462.htm
TOYOTA,ZACE,GL,2003,SUV,Xăng,Số sàn,83,8,RWD,119000000,300000,Trong nước,,Đồng Nai,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-tan-phu-dong-nai/129310001.htm
MITSUBISHI,DÒNG KHÁC,,2026,,Xăng,Tự động,,7,,715000000,,Nhập khẩu,,Hà Nội,31-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/132683907.htm
KIA,SORENTO,Signature 2.5 AT AWD,2022,SUV,Dầu,Tự động,,7,,835000000,5,Trong nước,,Hà Nội,12-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/132683178.htm
TOYOTA,FORTUNER,2.4G 4x2 MT,2017,SUV,Dầu,Số sàn,,7,,590000000,96000,Nhập khẩu,,Lâm Đồng,13-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-bao-lam-lam-dong/131908311.htm
TOYOTA,FORTUNER,2.5G 4x2,2015,SUV,Dầu,Số sàn,0.14,7,RWD,479000000,186000,Trong nước,,Đồng Nai,14-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-tan-phu-dong-nai/130768515.htm
VINFAST,VF5,,2026,,Điện,Tự động,,5,,439000000,,Trong nước,,Bình Dương,26-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/132578597.htm
VINFAST,LIMO GREEN,,2025,MPV,Điện,Tự động,,7,,675000000,6000,Trong nước,,Tp Hồ Chí Minh,31-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132686556.htm
KIA,SORENTO,,2022,,Xăng,Tự động,,7,,880000000,60000,,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/132690245.htm
FORD,TRANSIT,Tiêu chuẩn,2021,Van/Minibus,Dầu,Số sàn,,16,,500000000,50000,Trong nước,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/132695656.htm
HYUNDAI,SANTA FE,Premium 2.4L HTRAC,2019,SUV,Xăng,Tự động,,,,710000000,100000,Trong nước,,Hà Nội,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/132680728.htm
TOYOTA,INNOVA,2.0E,2013,MPV,Xăng,Số sàn,,7,,235000000,185000,Trong nước,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132684400.htm
TOYOTA,COROLLA ALTIS,1.8G,2022,Sedan,Xăng,Tự động,,5,,625000000,37000,Nhập khẩu,,An Giang,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-long-xuyen-an-giang/132684693.htm
TOYOTA,FORTUNER,2.4AT 4x2,2020,SUV,Dầu,Tự động,,5,,820000000,38000,,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-cu-chi-tp-ho-chi-minh/132706617.htm
FORD,RANGER,XLT 2.2L 4x4 MT,2014,Bán tải,Dầu,Số sàn,,5,,330000000,150000,Nhập khẩu,,Tp Hồ Chí Minh,01-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/131294629.htm
MERCEDES BENZ,C CLASS,C200 Avantgarde Plus,2022,Sedan,Xăng,Tự động,,5,,1339000000,17000,Trong nước,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/132680139.htm
FORD,RANGER,XLS 2.2L 4x2 MT,2014,Bán tải,Dầu,Số sàn,,5,,295000000,150000,Nhập khẩu,,Đồng Nai,14-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-tan-phu-dong-nai/132178556.htm
CHEVROLET,CAPTIVA,,2007,,Xăng,Tự động,,7,,145000000,122000,,,Tp Hồ Chí Minh,14-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/131559899.htm
KIA,SEDONA,2.2 DAT Luxury,2020,MPV,Dầu,Tự động,,7,,686000000,69000,Trong nước,,Tp Hồ Chí Minh,14-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/130428127.htm
TOYOTA,FORTUNER,2.4AT 4x2,2021,SUV,Dầu,Tự động,,7,,860000000,980000,,,Bà Rịa - Vũng Tàu,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-vung-tau-ba-ria-vung-tau/132706444.htm
FORD,LASER,,2002,,Xăng,Số sàn,,5,,80000000,85500,,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/132651669.htm
TOYOTA,FORTUNER,2.5G,2014,SUV,Dầu,Số sàn,,8,,370000000,400000,Trong nước,,Hà Nội,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-gia-lam-ha-noi/132647053.htm
SUZUKI,SUPER CARRY VAN,,2020,Van/Minibus,Xăng,Số sàn,,2,,176000000,2400,Trong nước,,Tp Hồ Chí Minh,01-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/131173474.htm
CHEVROLET,COLORADO,LT 2.5L 4x2 MT,2018,Bán tải,Dầu,Số sàn,,5,,329000000,180000,Nhập khẩu,,Đồng Nai,14-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-tan-phu-dong-nai/132283051.htm
HYUNDAI,KONA,,2018,SUV,Xăng,Tự động,,5,,415000000,80000,Trong nước,,Đắk Lắk,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/132682691.htm
MAZDA,BT 50,3.2L 4x4 AT,2013,,Dầu,Tự động,,,,285000000,180000,,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132643592.htm
VINFAST,VF7,Plus,2024,SUV,Điện,Tự động,,5,,740000000,10000,Trong nước,,Tp Hồ Chí Minh,31-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132685384.htm
CHERY,OMODA C5,,2026,SUV,Hybrid,Tự động,,5,,619000000,,Nhập khẩu,,Tp Hồ Chí Minh,14-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/131559250.htm
TOYOTA,CAMRY,3.0V 2004,2004,,Xăng,Tự động,0.18,5,FWD,135000000,18000,,,Hà Nội,01-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-dong-anh-ha-noi/132689887.htm
TOYOTA,SIENNA,,2013,,Xăng,Tự động,,,,1050000000,148000,Nhập khẩu,,Đà Nẵng,13-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cam-le-da-nang/131553375.htm
HONDA,CR V,1.5G,2019,,Xăng,Tự động,0.19,,FWD,640000000,70000,Nhập khẩu,,Nghệ An,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-vinh-nghe-an/132705990.htm
FORD,ESCAPE,2.3 AT,2010,,Xăng,Tự động,,,,185000000,101011,Nhập khẩu,,Cần Thơ,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-ninh-kieu-can-tho/132705902.htm
BMW,DÒNG KHÁC,,2004,,Xăng,Tự động,,5,,80000000,1111,Nhập khẩu,,Long An,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-can-giuoc-long-an/132705876.htm
MITSUBISHI,XPANDER,1.5 AT Đặc biệt,2021,MPV,Xăng,Tự động,,7,,445000000,80000,,,Quảng Nam,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thi-xa-dien-ban-quang-nam/132104761.htm
TOYOTA,VELOZ CROSS,,2023,SUV,Xăng,Tự động,,7,,505000000,72000,Trong nước,,Tp Hồ Chí Minh,01-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/131173664.htm
CHEVROLET,SPARK,LT 1.2 MT,2016,Van/Minibus,Xăng,Số sàn,,2,,86000000,966066,Trong nước,,Hải Phòng,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-vinh-bao-hai-phong/132705736.htm
TOYOTA,RUSH,S 1.5 AT,2020,SUV,Xăng,Tự động,,5,,450000000,79000,,,Đồng Nai,23-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-tan-phu-dong-nai/132530881.htm
SUZUKI,XL 7,,2022,,Xăng,Tự động,,7,,405000000,70999,,,Tp Hồ Chí Minh,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/132472506.htm
