"brand","model","trim","year","body_type","fuel_type","transmission","engine_size","seat_count","drivetrain","price","mileage","origin","color","city","posted_date","source","url","price_raw","price_scale","age","age_group","is_high_price","is_high_mileage"
"HYUNDAI","SANTAFE","CAO CẤP HTRAC",2023,"SUV","Dầu","Automatic","2.2","7","AWD - 4 bánh toàn thời gian",1.175e+09,50000,"Lắp ráp trong nước","Đỏ","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-santafe-cao-cap-2.2l-htrac-2023-6723159",1.175e+09,"Original scale",3,"0-3 nam",FALSE,FALSE
"MERCEDES BENZ","S","CLASS S450L",2017,"Sedan","Xăng","Automatic","3","5","RFD - Dẫn động cầu sau",1.599e+09,110000,"Lắp ráp trong nước","Xanh","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-s_class-s450l-2017-6803800",1.599e+09,"Original scale",9,"8-12 nam",TRUE,TRUE
"VOLKSWAGEN","ROUTAN","SE",2010,"Van/Minivan","Xăng","Automatic","3.8","7","FWD - Dẫn động cầu trước",1.7e+08,170000,"Nhập khẩu","Đen","Đồng Nai","05-06-2026","bonbanh.com","https://bonbanh.com/xe-volkswagen-routan-se-3.8-at-2010-6658776",1.7e+08,"Original scale",16,"Tren 12 nam",FALSE,TRUE
"TOYOTA","INNOVA","E",2016,"Crossover","Xăng","Manual","2","8","RFD - Dẫn động cầu sau",3.05e+08,140000,"Lắp ráp trong nước","Xám","Đồng Nai","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-innova-2.0e-2016-6696612",3.05e+08,"Original scale",10,"8-12 nam",FALSE,TRUE
"FORD","RANGER","XL 4X4",2015,"Bán tải / Pickup","Dầu","Manual","2.2","5","4WD - Dẫn động 4 bánh",3.15e+08,130000,"Nhập khẩu","Cát","Đồng Nai","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-ranger-xl-2.2l-4x4-mt-2015-6685427",3.15e+08,"Original scale",11,"8-12 nam",FALSE,TRUE
"HONDA","BR","V L",2025,"SUV","Xăng","Automatic","1.5","7","FWD - Dẫn động cầu trước",6.65e+08,14000,"Nhập khẩu","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-honda-br_v-l-2025-6718297",6.65e+08,"Original scale",1,"0-3 nam",FALSE,FALSE
"TOYOTA","CAMRY","E",2017,"Sedan","Xăng","Automatic","2","5","FWD - Dẫn động cầu trước",4.95e+08,148000,"Lắp ráp trong nước","Kem","Đồng Nai","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-camry-2.0e-2017-6818765",4.95e+08,"Original scale",9,"8-12 nam",FALSE,TRUE
"HYUNDAI","SANTAFE","CAO CẤP HTRAC",2021,"SUV","Dầu","Automatic","2.2","7","AWD - 4 bánh toàn thời gian",1.019e+09,0,"Lắp ráp trong nước","Xanh","Hải Phòng","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-santafe-cao-cap-2.2l-htrac-2021-6568913",1.019e+09,"Original scale",5,"4-7 nam",FALSE,FALSE
"KIA","SORENTO","PREMIUM D AWD",2025,"SUV","Dầu","Automatic","2.2","7","AWD - 4 bánh toàn thời gian",1.045e+09,7800,"Lắp ráp trong nước","Xanh","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-kia-sorento-premium-2.2d-at-awd-2025-6777629",1.045e+09,"Original scale",1,"0-3 nam",FALSE,FALSE
"KIA","SONET","DELUXE",2022,"Crossover","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",4.55e+08,55000,"Lắp ráp trong nước","Trắng","Bình Dương","05-06-2026","bonbanh.com","https://bonbanh.com/xe-kia-sonet-deluxe-1.5-at-2022-6811178",4.55e+08,"Original scale",4,"4-7 nam",FALSE,FALSE
"KIA","SORENTO","PREMIUM D AWD",2025,"SUV","Dầu","Automatic","2.2","7","AWD - 4 bánh toàn thời gian",1.05e+09,7800,"Lắp ráp trong nước","Xanh","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-kia-sorento-premium-2.2d-at-awd-2025-6810141",1.05e+09,"Original scale",1,"0-3 nam",FALSE,FALSE
"MAZDA","3","BẢN THƯỜNG",2016,"Sedan","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",3.68e+08,90000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mazda-3-1.5-at-2016-6733404",3.68e+08,"Original scale",10,"8-12 nam",FALSE,TRUE
"MAZDA","2","LUXURY",2021,"Sedan","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",3.85e+08,45000,"Nhập khẩu","Đỏ","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mazda-2-luxury-2021-6813246",3.85e+08,"Original scale",5,"4-7 nam",FALSE,FALSE
"MG","ZS","STANDARD 2WD",2024,"Crossover","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",4.55e+08,25000,"Nhập khẩu","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mg-zs-standard-1.5-at-2wd-2024-6756812",4.55e+08,"Original scale",2,"0-3 nam",FALSE,FALSE
"BMW","5","SERIES 520I LUXURY",2021,"Sedan","Xăng","Automatic","2","5","RFD - Dẫn động cầu sau",1.25e+09,58000,"Nhập khẩu","Xanh","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-bmw-5_series-520i-luxury-2021-6833468",1.25e+09,"Original scale",5,"4-7 nam",FALSE,FALSE
"VINFAST","VF8","ECO AWD",2023,"SUV","Điện","Automatic",NA,"5","AWD - 4 bánh toàn thời gian",7.4e+08,20000,"Lắp ráp trong nước","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-vinfast-vf8-eco-awd-2023-6284366",7.4e+08,"Original scale",3,"0-3 nam",FALSE,FALSE
"KIA","CARNIVAL","PREMIUM D",2022,"Van/Minivan","Dầu","Automatic","2.2","7","FWD - Dẫn động cầu trước",1.069e+09,58000,"Lắp ráp trong nước","Đỏ","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-kia-carnival-premium-2.2d-2022-6756780",1.069e+09,"Original scale",4,"4-7 nam",FALSE,FALSE
"FORD","RANGER","STORMTRAK 4X4",2024,"Bán tải / Pickup","Dầu","Automatic","2","5","4WD - Dẫn động 4 bánh",8.69e+08,32000,"Nhập khẩu","Đen","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-ranger-stormtrak-2.0l-4x4-at-2024-6808600",8.69e+08,"Original scale",2,"0-3 nam",FALSE,FALSE
"TOYOTA","INNOVA","G",2009,"Crossover","Xăng","Manual","2","8","RFD - Dẫn động cầu sau",1.99e+08,138000,"Lắp ráp trong nước","Bạc","Bình Dương","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-innova-g-2009-6721359",1.99e+08,"Original scale",17,"Tren 12 nam",FALSE,TRUE
"TOYOTA","FORTUNER","G 4X2",2019,"SUV","Dầu","Automatic","2.4","7","RFD - Dẫn động cầu sau",7.4e+08,3,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-fortuner-2.4g-4x2-at-2019-6787014",7.4e+08,"Original scale",7,"4-7 nam",FALSE,FALSE
"MG","5","LUXURY",2023,"Sedan","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",3.99e+08,60000,"Nhập khẩu","Vàng","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mg-5-luxury-1.5-at-2023-6772304",3.99e+08,"Original scale",3,"0-3 nam",FALSE,FALSE
"MERCEDES BENZ","C","CLASS C200",2019,"Sedan","Xăng","Automatic","1.5","5","RFD - Dẫn động cầu sau",6.99e+08,0,"Lắp ráp trong nước","Đỏ","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-c_class-c200-2019-6307705",6.99e+08,"Original scale",7,"4-7 nam",FALSE,FALSE
"MAZDA","CX5","PREMIUM",2023,"SUV","Xăng","Automatic","2","5","FWD - Dẫn động cầu trước",7.45e+08,29000,"Lắp ráp trong nước","Đỏ","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mazda-cx5-premium-2.0-at-2023-6703593",7.45e+08,"Original scale",3,"0-3 nam",FALSE,FALSE
"VINFAST","VF3","PLUS",2024,"Hatchback","Điện","Automatic",NA,"4","RFD - Dẫn động cầu sau",2.25e+08,0,"Lắp ráp trong nước","Trắng","Bình Dương","05-06-2026","bonbanh.com","https://bonbanh.com/xe-vinfast-vf3-plus-2024-6653425",2.25e+08,"Original scale",2,"0-3 nam",FALSE,FALSE
"TOYOTA","CAMRY","Q",2021,"Sedan","Xăng","Automatic","2","5","FWD - Dẫn động cầu trước",9.39e+08,51515,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-camry-2.0q-2021-6806810",9.39e+08,"Original scale",5,"4-7 nam",FALSE,FALSE
"TOYOTA","FORTUNER","G",2015,"SUV","Dầu","Manual","2.5","7","RFD - Dẫn động cầu sau",4.65e+08,150000,"Lắp ráp trong nước","Bạc","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-fortuner-2.5g-2015-6732150",4.65e+08,"Original scale",11,"8-12 nam",FALSE,TRUE
"LEXUS","LX","570",2008,"SUV","Xăng","Automatic","5.7","7","AWD - 4 bánh toàn thời gian",1.39e+09,120000,"Nhập khẩu","Xám","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-lexus-lx-570-2008-6817491",1.39e+09,"Original scale",18,"Tren 12 nam",TRUE,TRUE
"FORD","ESCAPE","XLS 4X2",2009,"SUV","Xăng","Automatic","2.3","5","FWD - Dẫn động cầu trước",1.85e+08,0,"Lắp ráp trong nước","Vàng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-escape-xls-2.3l-4x2-at-2009-6797058",1.85e+08,"Original scale",17,"Tren 12 nam",FALSE,FALSE
"TOYOTA","VELOZ","CROSS",2022,"SUV","Xăng","Automatic","1.5","7","FWD - Dẫn động cầu trước",4.65e+08,69000,"Nhập khẩu","Xám","Hải Phòng","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-veloz-cross-1.5-cvt-2022-6821363",4.65e+08,"Original scale",4,"4-7 nam",FALSE,FALSE
"FORD","EVEREST","TITANIUM 4X2",2023,"SUV","Dầu","Automatic","2","7","RFD - Dẫn động cầu sau",1.15e+09,41393,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-everest-titanium-2.0l-4x2-at-2023-6787387",1.15e+09,"Original scale",3,"0-3 nam",FALSE,FALSE
"TOYOTA","COROLLA","ALTIS G",2006,"Sedan","Xăng","Manual","1.8","5","FWD - Dẫn động cầu trước",1.45e+08,0,"Lắp ráp trong nước","Đen","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-corolla_altis-1.8g-mt-2006-6822345",1.45e+08,"Original scale",20,"Tren 12 nam",FALSE,FALSE
"TOYOTA","ALPHARD","BẢN THƯỜNG",2024,"Van/Minivan","Xăng","Automatic","2.4","7","FWD - Dẫn động cầu trước",4.35e+09,6000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-alphard-2.4-at-2024-6798518",4.35e+09,"Original scale",2,"0-3 nam",TRUE,FALSE
"MAZDA","6","PREMIUM",2018,"Sedan","Xăng","Automatic","2.5","5","FWD - Dẫn động cầu trước",4.55e+08,80000,"Lắp ráp trong nước","Đen","Bình Dương","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mazda-6-premium-2.5-at-2018-6757591",4.55e+08,"Original scale",8,"8-12 nam",FALSE,TRUE
"TOYOTA","COROLLA","ALTIS V",2012,"Sedan","Xăng","Automatic","2","5","FWD - Dẫn động cầu trước",3.25e+08,158000,"Lắp ráp trong nước","Đen","Phú Thọ","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-corolla_altis-2.0v-2012-6730624",3.25e+08,"Original scale",14,"Tren 12 nam",FALSE,TRUE
"MINI","COOPER","S 3DR",2018,"Coupe","Xăng","Automatic","2","4","FWD - Dẫn động cầu trước",9.88e+08,60000,"Nhập khẩu","Đỏ","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mini-cooper-s-3dr-2018-6819574",9.88e+08,"Original scale",8,"8-12 nam",FALSE,FALSE
"HYUNDAI","CUSTIN","CAO CẤP T",2023,"Van/Minivan","Xăng","Automatic","2","7","FWD - Dẫn động cầu trước",8.05e+08,60000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-custin-cao-cap-2.0t-2023-6813433",8.05e+08,"Original scale",3,"0-3 nam",FALSE,FALSE
"MERCEDES BENZ","C","CLASS C200",2017,"Sedan","Xăng","Automatic","2","5","RFD - Dẫn động cầu sau",6.8e+08,64000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-c_class-c200-2017-6661975",6.8e+08,"Original scale",9,"8-12 nam",FALSE,FALSE
"FORD","TERRITORY","TREND",2023,"SUV","Xăng","Automatic","1.5","5","FWD - Dẫn động cầu trước",6.55e+08,0,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-territory-trend-1.5-at-2023-6822565",6.55e+08,"Original scale",3,"0-3 nam",FALSE,FALSE
"LEXUS","ES","250",2021,"Sedan","Xăng","Automatic","2.5","5","FWD - Dẫn động cầu trước",1.999e+09,41000,"Nhập khẩu","Xanh","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-lexus-es-250-2021-6795496",1.999e+09,"Original scale",5,"4-7 nam",TRUE,FALSE
"JAGUAR","XF","BẢN THƯỜNG",2016,"Sedan","Xăng","Automatic","2","5","RFD - Dẫn động cầu sau",7.59e+08,62400,"Nhập khẩu","Trắng","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-jaguar-xf-2.0-at-2016-6657881",7.59e+08,"Original scale",10,"8-12 nam",FALSE,FALSE
"JAGUAR","XF","BẢN THƯỜNG",2016,"Sedan","Xăng","Automatic","2","5","RFD - Dẫn động cầu sau",7.99e+08,60000,"Nhập khẩu","Trắng","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-jaguar-xf-2.0-at-2016-6710622",7.99e+08,"Original scale",10,"8-12 nam",FALSE,FALSE
"KIA","SORENTO","GAT PREMIUM",2019,"SUV","Xăng","Automatic","2.4","7","FWD - Dẫn động cầu trước",5.69e+08,41000,"Lắp ráp trong nước","Đen","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-kia-sorento-2.4-gat-premium-2019-6833456",5.69e+08,"Original scale",7,"4-7 nam",FALSE,FALSE
"MERCEDES BENZ","GLC","200",2018,"SUV","Xăng","Automatic","2","5","RFD - Dẫn động cầu sau",7.95e+08,70000,"Lắp ráp trong nước","Đỏ","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-glc-200-2018-6823087",7.95e+08,"Original scale",8,"8-12 nam",FALSE,FALSE
"PORSCHE","PANAMERA","V6",2024,"Sedan","Xăng","Automatic","2.9","4","RFD - Dẫn động cầu sau",6.55e+09,8500,"Nhập khẩu","Nâu","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-porsche-panamera-2.9-v6-2024-6819205",6.55e+09,"Original scale",2,"0-3 nam",TRUE,FALSE
"CADILLAC","ESCALADE","ESV PLATINUM",2015,"SUV","Xăng","Automatic","6.2","7","AWD - 4 bánh toàn thời gian",3.29e+09,68000,"Nhập khẩu","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-cadillac-escalade-esv-platinum-2015-6657844",3.29e+09,"Original scale",11,"8-12 nam",TRUE,FALSE
"MERCEDES BENZ","GLC","250 4MATIC",2018,"SUV","Xăng","Automatic","2","5","AWD - 4 bánh toàn thời gian",8.9e+08,80000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-glc-250-4matic-2018-6734493",8.9e+08,"Original scale",8,"8-12 nam",FALSE,TRUE
"MERCEDES BENZ","C","CLASS C250",2011,"Sedan","Xăng","Automatic","1.8","5","RFD - Dẫn động cầu sau",2.99e+08,40000,"Lắp ráp trong nước","Đỏ","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-c_class-c250-2011-6819846",2.99e+08,"Original scale",15,"Tren 12 nam",FALSE,FALSE
"NISSAN","NAVARA","LE 4WD",2013,"Bán tải / Pickup","Dầu","Manual","2.5","5","4WD - Dẫn động 4 bánh",2.3e+08,180000,"Nhập khẩu","Xám","Hà Giang","05-06-2026","bonbanh.com","https://bonbanh.com/xe-nissan-navara-le-2.5mt-4wd-2013-6744214",2.3e+08,"Original scale",13,"Tren 12 nam",FALSE,TRUE
"LEXUS","LX","570 SUPER SPORT MBS",2021,"SUV","Xăng","Automatic","5.7","4","AWD - 4 bánh toàn thời gian",8.68e+09,80000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-lexus-lx-570-super-sport-mbs-2021-6645941",8.68e+09,"Original scale",5,"4-7 nam",TRUE,TRUE
"VINFAST","VF8","ECO AWD",2022,"SUV","Điện","Automatic",NA,"5","AWD - 4 bánh toàn thời gian",5.88e+08,64000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-vinfast-vf8-eco-awd-2022-6542419",5.88e+08,"Original scale",4,"4-7 nam",FALSE,FALSE
"FORD","TRANSIT","STANDARD MID",2016,"Van/Minivan","Dầu","Manual","2.4","16","RFD - Dẫn động cầu sau",2.89e+08,201000,"Lắp ráp trong nước","Bạc","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-transit-standard-mid-2016-6589780",2.89e+08,"Original scale",10,"8-12 nam",FALSE,TRUE
"HYUNDAI","CUSTIN","ĐẶC BIỆT T",2023,"Van/Minivan","Xăng","Automatic","1.5","7","FWD - Dẫn động cầu trước",7.6e+08,56000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-custin-dac-biet-1.5t-2023-6571925",7.6e+08,"Original scale",3,"0-3 nam",FALSE,FALSE
"MERCEDES BENZ","S","CLASS S450",2021,"Sedan","Xăng","Automatic","3","5","RFD - Dẫn động cầu sau",3.599e+09,28000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-s_class-s450-2021-6192067",3.599e+09,"Original scale",5,"4-7 nam",TRUE,FALSE
"TOYOTA","FORTUNER","G 4X2",2018,"SUV","Dầu","Automatic","2.4","7","RFD - Dẫn động cầu sau",7.48e+08,79000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-fortuner-2.4g-4x2-at-2018-6804467",7.48e+08,"Original scale",8,"8-12 nam",FALSE,FALSE
"KIA","SELTOS","PREMIUM",2022,"Crossover","Xăng","Automatic","1.6","5","FWD - Dẫn động cầu trước",5.98e+08,28000,"Lắp ráp trong nước","Đỏ","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-kia-seltos-premium-1.6-at-2022-6798614",5.98e+08,"Original scale",4,"4-7 nam",FALSE,FALSE
"HYUNDAI","SANTAFE","BẢN THƯỜNG",2021,"SUV","Dầu","Automatic","2.2","7","FWD - Dẫn động cầu trước",7.95e+08,80000,"Lắp ráp trong nước","Đen","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-santafe-2.2l-2021-6772238",7.95e+08,"Original scale",5,"4-7 nam",FALSE,TRUE
"MERCEDES BENZ","GLC","300 4MATIC",2018,"SUV","Xăng","Automatic","2","5","AWD - 4 bánh toàn thời gian",8.99e+08,97000,"Lắp ráp trong nước","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-glc-300-4matic-2018-6711575",8.99e+08,"Original scale",8,"8-12 nam",FALSE,TRUE
"MERCEDES BENZ","GLE","CLASS GLE 450 4MATIC",2021,"SUV","Hybrid","Automatic","3","7","AWD - 4 bánh toàn thời gian",2.5e+09,40000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-gle_class-gle-450-4matic-2021-6792004",2.5e+09,"Original scale",5,"4-7 nam",TRUE,FALSE
"BMW","X7","XDRIVE40I M SPORT",2020,"SUV","Xăng","Automatic","3","7","AWD - 4 bánh toàn thời gian",3.35e+09,38000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-bmw-x7-xdrive40i-m-sport-2020-6819416",3.35e+09,"Original scale",6,"4-7 nam",TRUE,FALSE
"VOLVO","XC60","RECHARGE ULTIMATE T8 AWD",2023,"SUV","Hybrid","Automatic","2","5","AWD - 4 bánh toàn thời gian",2.199e+09,25000,"Nhập khẩu","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-volvo-xc60-recharge-ultimate-t8-awd-2023-6833455",2.199e+09,"Original scale",3,"0-3 nam",TRUE,FALSE
"TOYOTA","COROLLA","CROSS V",2023,"SUV","Xăng","Automatic","1.8","5","FWD - Dẫn động cầu trước",7.4e+08,5000,"Nhập khẩu","Nâu","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-corolla_cross-1.8v-2023-6710440",7.4e+08,"Original scale",3,"0-3 nam",FALSE,FALSE
"FORD","EVEREST","4X2",2009,"SUV","Dầu","Manual","2.5","7","RFD - Dẫn động cầu sau",2.8e+08,0,"Lắp ráp trong nước","Bạc","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-everest-2.5l-4x2-mt-2009-6717821",2.8e+08,"Original scale",17,"Tren 12 nam",FALSE,FALSE
"MERCEDES BENZ","GLC","300 4MATIC",2025,"SUV","Hybrid","Automatic","2","5","AWD - 4 bánh toàn thời gian",2.59e+09,9100,"Lắp ráp trong nước","Xám","Bình Dương","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-glc-300-4matic-2025-6817675",2.59e+09,"Original scale",1,"0-3 nam",TRUE,FALSE
"PORSCHE","CAYENNE","V6",2016,"SUV","Xăng","Automatic","3.6","5","AWD - 4 bánh toàn thời gian",1.675e+09,60000,"Nhập khẩu","Trắng","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-porsche-cayenne-3.6-v6-2016-6816942",1.675e+09,"Original scale",10,"8-12 nam",TRUE,FALSE
"CHEVROLET","SPARK","VAN",2012,"Van/Minivan","Xăng","Automatic","1","2","FWD - Dẫn động cầu trước",9.6e+07,0,"Nhập khẩu","Trắng","Phú Thọ","05-06-2026","bonbanh.com","https://bonbanh.com/xe-chevrolet-spark-van-1.0-at-2012-6819254",9.6e+07,"Original scale",14,"Tren 12 nam",FALSE,FALSE
"MERCEDES BENZ","C","CLASS C300 AMG",2022,"Sedan","Xăng","Automatic","2","5","RFD - Dẫn động cầu sau",1.468e+09,55000,"Lắp ráp trong nước","Trắng","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-c_class-c300-amg-2022-6807541",1.468e+09,"Original scale",4,"4-7 nam",TRUE,FALSE
"MAZDA","CX8","LUXURY",2026,"SUV","Xăng","Automatic","2.5","7","FWD - Dẫn động cầu trước",9.55e+08,5000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mazda-cx8-luxury-2.5-at-2026-6830094",9.55e+08,"Original scale",0,"0-3 nam",FALSE,FALSE
"MERCEDES BENZ","C","CLASS C200 AVANTGARDE PLUS",2023,"Sedan","Xăng","Automatic","1.5","5","RFD - Dẫn động cầu sau",1.35e+09,2000,"Lắp ráp trong nước","Đỏ","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-c_class-c200-avantgarde-plus-2023-6641539",1.35e+09,"Original scale",3,"0-3 nam",FALSE,FALSE
"MAZDA","CX5","PREMIUM",2023,"SUV","Xăng","Automatic","2","5","FWD - Dẫn động cầu trước",7.45e+08,50000,"Lắp ráp trong nước","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mazda-cx5-premium-2.0-at-2023-6749779",7.45e+08,"Original scale",3,"0-3 nam",FALSE,FALSE
"TOYOTA","SIENNA","LIMITED AWD",2014,"Van/Minivan","Xăng","Automatic","3.5","7","AWD - 4 bánh toàn thời gian",1.35e+09,13000,"Nhập khẩu","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-sienna-limited-3.5-awd-2014-6624217",1.35e+09,"Original scale",12,"8-12 nam",FALSE,FALSE
"MERCEDES BENZ","GL","450 4MATIC",2011,"SUV","Xăng","Automatic","4.7","7","AWD - 4 bánh toàn thời gian",5.45e+08,15000,"Nhập khẩu","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-gl-450-4matic-2011-6764483",5.45e+08,"Original scale",15,"Tren 12 nam",FALSE,FALSE
"FORD","RANGER","XLS 4X2",2021,"Bán tải / Pickup","Dầu","Automatic","2.2","5","RFD - Dẫn động cầu sau",4.9e+08,80000,"Nhập khẩu","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-6722018",4.9e+08,"Original scale",5,"4-7 nam",FALSE,TRUE
"TOYOTA","VELOZ","CROSS",2024,"SUV","Xăng","Automatic","1.5","7","FWD - Dẫn động cầu trước",5.5e+08,67718,"Lắp ráp trong nước","Đen","TP HCM","05-06-2026","bonbanh.com","https://bonbanh.com/xe-toyota-veloz-cross-1.5-cvt-2024-6735403",5.5e+08,"Original scale",2,"0-3 nam",FALSE,FALSE
"MERCEDES BENZ","E","CLASS E250",2017,"Sedan","Xăng","Automatic","2","5","RFD - Dẫn động cầu sau",8.5e+08,101000,"Lắp ráp trong nước","Đen","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-mercedes_benz-e_class-e250-2017-6727108",8.5e+08,"Original scale",9,"8-12 nam",FALSE,TRUE
"FORD","EVEREST","TITANIUM 4X4",2022,"SUV","Dầu","Automatic","2","7","4WD - Dẫn động 4 bánh",9.35e+08,60000,"Nhập khẩu","Xanh","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-ford-everest-titanium-2.0l-4x4-at-2022-6824700",9.35e+08,"Original scale",4,"4-7 nam",FALSE,FALSE
"HYUNDAI","I10","GRAND",2016,"Hatchback","Xăng","Manual","1","5","FWD - Dẫn động cầu trước",1.46e+08,0,"Nhập khẩu","Trắng","Phú Thọ","05-06-2026","bonbanh.com","https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-2016-6744858",1.46e+08,"Original scale",10,"8-12 nam",FALSE,FALSE
"LEXUS","RX","350",2018,"SUV","Xăng","Automatic","3.5","5","AWD - 4 bánh toàn thời gian",2.45e+09,73000,"Nhập khẩu","Trắng","Hà Nội","05-06-2026","bonbanh.com","https://bonbanh.com/xe-lexus-rx-350-2018-6572385",2.45e+09,"Original scale",8,"8-12 nam",TRUE,FALSE
